Yusuf,Kaya,236832090,3.477733,2,E
Ayşe,Çelik,236011148,1.0808909,2,K
Ebru,Demir,236948488,3.0271897,4,K
Seda,Öztürk,236785507,2.4800234,1,K
Meryem,Acar,236595447,3.859623,1,K
Mustafa,Koç,236134365,1.7183447,1,E
Hasan,Kaya,236639864,3.8456416,1,E
Ayşe,Çelik,236305661,1.8781745,3,K
Elif,Şahin,236837413,3.0826342,3,K
Ceren,Koç,236923697,2.4754362,3,K
Elif,Öztürk,236637997,3.21563,1,K
Meryem,Şahin,236193959,2.5009592,4,K
Mustafa,Çelik,236747445,3.1875777,4,E
Kerem,Çelik,236601607,1.5372515,4,E
Ali,Doğan,236130274,1.3291006,2,E
Yusuf,Doğan,236515203,1.3620894,4,E
Emre,Şahin,236077116,3.4361465,4,E
Mustafa,Acar,236817682,2.805117,3,E
Mert,Öztürk,236435829,1.3359208,3,E
Ebru,Yılmaz,236043268,1.3084066,1,K
Mehmet,Kaya,236747983,2.1091669,3,E
Mert,Çelik,236177464,3.741537,1,E
Mehmet,Acar,236055268,1.0255699,4,E
İrem,Kaya,236295665,2.6992824,2,K
İrem,Şahin,236485256,1.2171527,2,K
Zeynep,Öztürk,236848207,3.7567205,1,K
Meryem,Doğan,236107858,1.2235799,2,K
Ceren,Yılmaz,236195553,2.5417476,3,K
Ayşe,Demir,236643968,2.8078902,3,K
Kerem,Şahin,236398943,1.9061289,2,E
Deniz,Doğan,236440896,2.5791507,3,K
Zeynep,Yılmaz,236208829,1.9088895,2,K
Seda,Aslan,236437971,2.140738,2,K
Ceren,Kaya,236021475,1.5737686,4,K
Deniz,Öztürk,236208405,1.0834465,1,K
Ebru,Öztürk,236453058,3.827466,3,K
Emre,Şahin,236150496,2.4885328,1,E
Mert,Koç,236510473,2.3774571,3,E
Ahmet,Acar,236556951,2.7274165,3,E
Deniz,Kaya,236677501,3.3353243,1,K
Ahmet,Koç,236023494,2.725461,3,E
Mehmet,Acar,236656622,3.7500765,1,E
Ali,Yılmaz,236283951,2.183573,1,E
Zeynep,Çelik,236963021,2.080117,1,K
İrem,Kaya,236377641,3.1629598,3,K
Mert,Demir,236460707,2.524847,3,E
Ceren,Öztürk,236634922,3.2779884,2,K
Zeynep,Aslan,236504165,1.6579559,4,K
Seda,Şahin,236002540,1.3056781,2,K
Yusuf,Demir,236715500,3.3829248,2,E
Zeynep,Demir,236643123,2.3068666,4,K
Mert,Doğan,236718920,3.8740354,1,E
Emre,Doğan,236746613,1.3157322,3,E
Mustafa,Yılmaz,236437756,2.2081604,2,E
Seda,Koç,236078491,2.9463758,3,K
Kerem,Öztürk,236236108,2.2469192,4,E
Ayşe,Şahin,236962220,1.9959593,1,K
Emre,Doğan,236627962,3.2366152,1,E
Fatma,Yılmaz,236024850,1.6050136,4,K
Mustafa,Öztürk,236036056,3.3740664,1,E
Seda,Çelik,236935804,1.0315764,4,K
Mert,Demir,236914624,1.3874657,3,E
Ayşe,Çelik,236424491,2.5746183,3,K
Elif,Şahin,236592295,2.2283354,3,K
Ayşe,Şahin,236717457,3.0646186,2,K
Ali,Koç,236143767,2.3171988,4,E
Ebru,Acar,236309020,1.2492187,2,K
Mehmet,Demir,236979267,2.0635962,2,E
Mehmet,Şahin,236895193,1.9167365,2,E
Emre,Öztürk,236622396,3.5505166,1,E
Mehmet,Kaya,236274364,3.000255,4,E
Ayşe,Öztürk,236110539,2.3722258,3,K
Ebru,Acar,236819333,3.9233973,3,K
Meryem,Şahin,236620063,2.5091534,4,K
Fatma,Çelik,236023237,3.022289,3,K
Ali,Demir,236780782,1.2581701,1,E
Elif,Acar,236256710,3.8962443,4,K
Burak,Öztürk,236870432,3.3838234,4,E
İrem,Kaya,236934224,2.5951552,1,K
Mustafa,Koç,236292205,3.6663985,3,E
Meryem,Kaya,236220880,2.6903272,2,K
Fatma,Çelik,236690385,3.5747936,1,K
Mert,Aslan,236819228,3.7465942,1,E
Ceren,Kaya,236647710,1.1429701,2,K
Ahmet,Demir,236561115,2.719134,2,E
Ceren,Demir,236150903,3.8630984,1,K
Burak,Acar,236732296,2.2437413,4,E
Ceren,Kaya,236144805,3.1895933,1,K
Mustafa,Çelik,236028637,2.032806,2,E
Mert,Doğan,236949577,3.5671926,2,E
Fatma,Yılmaz,236545173,3.1924343,3,K
Hasan,Aslan,236706298,1.8224429,3,E
İrem,Şahin,236730578,1.7536373,3,K
Ceren,Aslan,236770544,3.6888504,2,K
Yusuf,Doğan,236904997,2.2801344,4,E
Hasan,Şahin,236337766,1.6471605,2,E
Burak,Acar,236001461,2.747917,2,E
Ceren,Çelik,236120390,1.4574014,4,K
Yusuf,Yılmaz,236731199,2.8613472,4,E
Emre,Çelik,236609798,2.6203532,4,E
Mustafa,Koç,236785796,3.404384,4,E
Seda,Koç,236410776,1.742919,2,K
İrem,Doğan,236572937,3.6537569,2,K
Kerem,Aslan,236900998,2.682559,1,E
Ebru,Şahin,236368641,1.2870228,1,K
Elif,Acar,236783653,2.5267391,2,K
Seda,Kaya,236117773,3.788886,1,K
İrem,Acar,236397032,2.6185455,2,K
Ceren,Kaya,236462316,1.2336473,3,K
Hasan,Kaya,236846173,2.9917233,3,E
Ayşe,Koç,236734262,2.3429163,2,K
Ahmet,Şahin,236005116,2.8279529,3,E
Ahmet,Demir,236985098,2.1816673,4,E
Seda,Aslan,236977698,3.8249452,1,K
Ebru,Aslan,236459025,3.2613976,2,K
Hasan,Kaya,236001126,3.1726966,3,E
Mehmet,Acar,236113890,3.6186595,2,E
Seda,Çelik,236366155,2.0120077,2,K
Mustafa,Yılmaz,236335309,2.7859116,4,E
Ali,Aslan,236141916,1.7071886,3,E
Kerem,Aslan,236751995,3.0778117,3,E
Burak,Çelik,236654301,3.7449667,2,E
Fatma,Yılmaz,236619707,3.0913339,1,K
Ali,Kaya,236024741,1.8933372,2,E
Ahmet,Doğan,236168544,3.5270286,1,E
Ebru,Aslan,236453457,2.0648675,1,K
Meryem,Demir,236225551,1.8491838,1,K
Yusuf,Çelik,236273243,2.8544335,1,E
Yusuf,Yılmaz,236382493,3.8354423,2,E
Mert,Şahin,236424146,2.5151658,4,E
Mustafa,Şahin,236619549,3.845628,2,E
Elif,Kaya,236504875,1.3304285,4,K
İrem,Kaya,236848768,1.7422912,4,K
Hasan,Aslan,236391612,2.393834,1,E
Seda,Doğan,236086046,3.6020482,1,K
Mehmet,Doğan,236590417,3.2617583,3,E
Burak,Acar,236150105,1.9005761,1,E
Mehmet,Öztürk,236222814,3.1597273,3,E
Ceren,Kaya,236156585,2.1716638,1,K
Mert,Yılmaz,236607133,2.3497694,1,E
Seda,Öztürk,236097915,2.6216319,4,K
Elif,Aslan,236194937,1.1728005,2,K
Deniz,Aslan,236847483,2.917536,1,K
Ali,Demir,236874032,3.5189424,1,E
Zeynep,Aslan,236350009,2.906699,4,K
Mehmet,Öztürk,236817408,2.2280505,2,E
Ceren,Aslan,236521392,3.1153736,2,K
Burak,Acar,236165312,3.9395206,3,E
Ali,Aslan,236329578,1.217797,4,E
Elif,Aslan,236856855,2.2795722,2,K
Meryem,Şahin,236977928,2.6688805,1,K
Ayşe,Aslan,236543825,2.1587849,1,K
Emre,Kaya,236263911,1.2126652,4,E
İrem,Doğan,236781333,2.3439004,3,K
Mehmet,Acar,236855524,3.0759935,4,E
Ahmet,Doğan,236297083,1.9351244,3,E
Kerem,Koç,236003976,2.3472376,1,E
Elif,Koç,236855618,2.820819,3,K
İrem,Öztürk,236349127,1.041173,4,K
Ayşe,Demir,236875495,1.571202,4,K
Ceren,Çelik,236623915,2.8340914,1,K
Yusuf,Çelik,236860825,1.3751078,2,E
İrem,Öztürk,236407894,1.792007,4,K
Ahmet,Aslan,236622610,3.9008996,4,E
Ebru,Şahin,236004397,1.9365118,2,K
İrem,Kaya,236302280,2.084212,2,K
Zeynep,Doğan,236515865,3.2277267,1,K
Deniz,Şahin,236699657,2.5993943,2,K
Elif,Acar,236878895,1.9752753,4,K
Zeynep,Kaya,236971756,3.7745905,2,K
Ebru,Aslan,236124472,3.5028076,1,K
Burak,Çelik,236320363,3.1565986,2,E
Ali,Demir,236075923,2.7289772,3,E
Kerem,Aslan,236993558,1.3435304,4,E
Yusuf,Demir,236015679,1.530675,1,E
Ahmet,Öztürk,236121771,1.6813598,2,E
Meryem,Aslan,236902525,3.1186695,2,K
Yusuf,Kaya,236844938,1.3934847,3,E
Hasan,Kaya,236522843,1.1806164,4,E
Seda,Şahin,236543500,2.6872003,4,K
Meryem,Öztürk,236492244,2.1838067,3,K
Fatma,Doğan,236332731,3.6925106,1,K
Kerem,Yılmaz,236690395,3.635336,4,E
Zeynep,Demir,236548964,2.1500397,4,K
İrem,Yılmaz,236031679,1.3789444,3,K
Elif,Çelik,236241808,3.8171644,3,K
Deniz,Koç,236052721,1.4771783,4,K
İrem,Koç,236721946,3.4242272,2,K
Ebru,Doğan,236987305,2.1493535,4,K
Mustafa,Kaya,236123043,2.8332293,3,E
Burak,Koç,236535215,3.5778768,2,E
Mustafa,Demir,236689961,1.0553751,4,E
Seda,Aslan,236038206,2.5786686,2,K
Meryem,Yılmaz,236526333,1.0249277,3,K
Fatma,Şahin,236799307,1.7797761,2,K
Mert,Kaya,236309723,1.1368637,3,E
Yusuf,Yılmaz,236924843,3.6429052,4,E
Kerem,Çelik,236167516,1.4947915,2,E
Ebru,Şahin,236916763,3.6758075,2,K
Ceren,Demir,236719375,3.6215575,1,K
Ali,Öztürk,236730018,3.2526395,3,E
Zeynep,Doğan,236583854,2.9241369,2,K
İrem,Öztürk,236923354,2.5210862,2,K
Zeynep,Çelik,236917428,3.9211555,3,K
Fatma,Çelik,236386261,1.8188502,4,K
Deniz,Şahin,236290644,1.9081154,2,K
Hasan,Demir,236669282,1.4408339,3,E
Mustafa,Yılmaz,236752780,1.2027507,2,E
Yusuf,Şahin,236140791,1.537895,3,E
Hasan,Koç,236549152,1.0595877,2,E
Mert,Acar,236920305,3.6374135,2,E
Fatma,Koç,236065835,2.0255785,1,K
Mehmet,Doğan,236924415,2.9572911,3,E
Deniz,Acar,236359575,1.5125841,3,K
Elif,Öztürk,236227045,3.2436056,2,K
Meryem,Çelik,236147381,2.350572,2,K
Elif,Aslan,236098853,2.6564386,1,K
İrem,Koç,236912752,1.5488948,1,K
Mert,Acar,236481344,3.8198326,2,E
Yusuf,Koç,236765604,2.5012498,3,E
Mustafa,Öztürk,236536419,2.0551379,4,E
Ceren,Demir,236341972,3.8203561,1,K
Seda,Doğan,236952805,1.2498837,4,K
Burak,Öztürk,236425345,3.3566062,2,E
Fatma,Öztürk,236523573,1.4477054,3,K
Burak,Demir,236569309,3.0446684,3,E
Seda,Öztürk,236100698,3.9527678,3,K
Deniz,Aslan,236893991,1.9150677,1,K
Emre,Koç,236664986,1.3517095,2,E
Meryem,Kaya,236687256,1.1141083,1,K
Hasan,Öztürk,236816901,3.8976667,2,E
Meryem,Demir,236004099,1.3832405,2,K
Ayşe,Acar,236014354,3.157807,3,K
Seda,Şahin,236759172,1.2742696,2,K
Kerem,Acar,236601007,1.8845446,1,E
Meryem,Demir,236478871,2.1140585,2,K
Meryem,Doğan,236268511,3.8708742,3,K
Seda,Kaya,236195793,3.4039943,2,K
Seda,Demir,236844996,3.9347997,1,K
Ebru,Acar,236566835,1.0460968,1,K
Mehmet,Çelik,236462597,3.4425788,3,E
Meryem,Çelik,236921378,3.45792,2,K
Mert,Çelik,236462930,2.4244418,4,E
Yusuf,Acar,236315387,3.7792158,4,E
Meryem,Koç,236151499,3.8117647,1,K
Ebru,Acar,236215243,2.819604,4,K
Fatma,Acar,236459846,2.7866015,3,K
Deniz,Kaya,236515685,2.0613444,2,K
Mehmet,Çelik,236647671,2.2914667,3,E
Seda,Çelik,236634644,3.655951,2,K
Yusuf,Aslan,236774515,1.2107761,1,E
Mustafa,Demir,236858552,3.2571092,2,E
Ahmet,Yılmaz,236762518,2.3700945,2,E
Ceren,Doğan,236096245,3.362697,3,K
Fatma,Kaya,236197003,3.7730403,1,K
Seda,Şahin,236533583,1.3211752,2,K
Hasan,Doğan,236765810,1.3292825,1,E
Kerem,Demir,236406425,2.845973,3,E
Ayşe,Demir,236461028,3.8445506,2,K
Fatma,Koç,236082196,3.9075441,4,K
Seda,Çelik,236164187,3.3221087,3,K
Elif,Doğan,236011741,3.6965017,1,K
Hasan,Acar,236596277,1.444989,4,E
Kerem,Kaya,236086278,1.5107217,2,E
Ebru,Demir,236143840,3.7028582,2,K
Fatma,Kaya,236679374,2.2807443,4,K
Ahmet,Demir,236581528,1.4332001,4,E
Mustafa,Koç,236531572,2.9555569,1,E
Meryem,Öztürk,236091475,3.4532008,4,K
Mehmet,Acar,236519598,1.3973501,1,E
Burak,Yılmaz,236752326,1.0590906,3,E
Ceren,Kaya,236305280,1.1296977,4,K
Zeynep,Acar,236737289,3.5096326,3,K
Deniz,Şahin,236655216,1.4275212,4,K
Ahmet,Öztürk,236734942,1.4389607,1,E
Seda,Koç,236714398,2.5860243,2,K
Zeynep,Aslan,236289943,2.6632254,4,K
Ahmet,Acar,236132920,3.8444397,4,E
Fatma,Şahin,236871774,3.9607663,3,K
Mehmet,Koç,236701138,1.5320462,1,E
Zeynep,Öztürk,236981463,3.4751992,2,K
Fatma,Acar,236498141,2.5396733,4,K
Hasan,Şahin,236914473,3.476398,4,E
Kerem,Kaya,236962998,1.7691692,1,E
Mert,Acar,236981346,2.3305402,1,E
Zeynep,Acar,236960999,1.6734965,2,K
Mert,Şahin,236611136,3.3948977,2,E
Deniz,Acar,236209779,1.3468728,1,K
Meryem,Acar,236500372,1.336848,2,K
Yusuf,Çelik,236226834,3.6613426,2,E
Burak,Şahin,236980426,2.4536247,1,E
Mehmet,Aslan,236294404,1.0552418,2,E
Elif,Öztürk,236684364,3.2668064,2,K
İrem,Demir,236001993,2.4701233,1,K
Fatma,Aslan,236382861,3.0137115,4,K
Ayşe,Yılmaz,236795831,3.3939474,3,K
Zeynep,Yılmaz,236598378,3.1401336,3,K
Ceren,Demir,236278956,1.6159258,1,K
İrem,Demir,236217651,3.2017384,3,K
Mustafa,Demir,236986283,2.3266618,1,E
Ahmet,Yılmaz,236397968,3.34458,1,E
Fatma,Acar,236022924,1.1286168,1,K
Meryem,Çelik,236982086,2.1014013,1,K
Kerem,Şahin,236439251,2.9570549,1,E
Ayşe,Yılmaz,236585057,2.4054973,4,K
Mehmet,Öztürk,236602794,3.2791681,3,E
Elif,Koç,236314677,1.4870095,2,K
Hasan,Şahin,236457522,1.2458985,4,E
Fatma,Çelik,236437126,1.6297237,1,K
Ahmet,Şahin,236898940,1.0520277,1,E
Zeynep,Şahin,236273934,3.285018,3,K
İrem,Acar,236242078,2.0284762,1,K
Mehmet,Acar,236279844,2.8719776,4,E
Mustafa,Öztürk,236583465,2.1876416,4,E
Kerem,Demir,236900226,1.0503538,1,E
Mert,Şahin,236527615,3.8873725,1,E
Ebru,Koç,236931815,1.6006749,1,K
Mustafa,Doğan,236736456,3.119255,4,E
Deniz,Doğan,236577892,3.2511556,2,K
Mert,Demir,236648589,1.8878813,3,E
Kerem,Demir,236939708,1.2750399,3,E
Ayşe,Çelik,236498342,1.2833934,2,K
Kerem,Öztürk,236141163,2.0686173,2,E
İrem,Çelik,236803733,3.7916603,4,K
Ebru,Öztürk,236086287,3.7865932,4,K
Yusuf,Öztürk,236648638,3.0949454,2,E
Deniz,Demir,236688812,2.7379684,2,K
Meryem,Yılmaz,236865077,2.1289144,1,K
Deniz,Acar,236632850,3.3655558,2,K
Yusuf,Şahin,236936447,1.345547,1,E
Emre,Doğan,236795745,2.182208,1,E
Ayşe,Aslan,236011484,3.4302812,2,K
Yusuf,Demir,236977142,2.906429,4,E
Fatma,Öztürk,236249673,2.9079876,2,K
Ceren,Aslan,236232998,3.8220482,3,K
Mehmet,Acar,236410572,1.996753,2,E
Meryem,Yılmaz,236690671,3.1269622,1,K
Ali,Koç,236650993,1.4096322,3,E
Elif,Şahin,236091959,3.983602,2,K
Ali,Doğan,236439897,2.8193498,1,E
Mehmet,Aslan,236350389,2.3409338,3,E
Meryem,Çelik,236354233,2.9743772,3,K
İrem,Şahin,236458996,2.269695,2,K
Zeynep,Acar,236626536,3.6499255,1,K
Zeynep,Aslan,236904702,2.897635,2,K
Zeynep,Yılmaz,236570713,1.2254311,2,K
Fatma,Acar,236959070,2.6112595,3,K
Deniz,Çelik,236829553,1.7703741,3,K
Ali,Çelik,236061766,2.5196517,2,E
Ali,Şahin,236748858,3.490236,2,E
Ahmet,Acar,236615960,1.4721091,3,E
Seda,Aslan,236236925,2.709659,2,K
Ceren,Koç,236875272,2.8555048,4,K
Elif,Doğan,236730038,2.5541162,2,K
Ali,Demir,236240359,2.8434777,4,E
Burak,Aslan,236812457,3.016481,2,E
Kerem,Doğan,236944067,1.554919,4,E
Ahmet,Yılmaz,236041498,1.3707668,1,E
Elif,Kaya,236597490,3.234039,2,K
Ahmet,Öztürk,236273762,3.2100532,2,E
Meryem,Acar,236920438,3.0719485,3,K
Ayşe,Şahin,236487461,3.8554664,3,K
Zeynep,Doğan,236280899,1.8367159,1,K
Zeynep,Doğan,236425320,1.2023505,2,K
Deniz,Yılmaz,236134757,2.204905,1,K
Mehmet,Demir,236681415,3.2609234,3,E
Mert,Demir,236811077,3.4354157,2,E
Ebru,Acar,236358028,1.8123448,3,K
Ayşe,Demir,236340946,2.0919862,3,K
Mustafa,Koç,236952227,1.6659372,2,E
Ahmet,Doğan,236619909,3.4029214,3,E
Burak,Acar,236866802,3.4761388,1,E
Fatma,Yılmaz,236095109,1.9977233,2,K
Ceren,Aslan,236701262,3.7935793,3,K
Mehmet,Koç,236725554,3.3355021,2,E
Kerem,Yılmaz,236138128,3.89656,2,E
Ebru,Şahin,236380869,3.7478163,1,K
Fatma,Şahin,236155662,3.7183728,1,K
Kerem,Demir,236472413,1.4703867,1,E
Fatma,Çelik,236671021,2.1716738,2,K
Mustafa,Şahin,236488414,1.0986478,2,E
Kerem,Çelik,236858780,2.0209744,2,E
Deniz,Acar,236347578,3.039092,3,K
Seda,Kaya,236650276,2.8938231,4,K
Hasan,Koç,236715866,2.6627185,2,E
Elif,Aslan,236654883,2.6041331,1,K
Elif,Öztürk,236013726,3.1226718,1,K
Ayşe,Aslan,236366303,3.8192015,4,K
Emre,Aslan,236661384,3.252462,1,E
Mehmet,Şahin,236210111,3.6952229,1,E
Ali,Şahin,236141503,1.3942904,3,E
Yusuf,Kaya,236014045,1.9726114,2,E
Elif,Öztürk,236099576,3.6523578,4,K
Yusuf,Aslan,236075968,3.5284257,2,E
Ali,Çelik,236031032,3.3601232,4,E
Meryem,Kaya,236180461,3.4729664,3,K
Ahmet,Koç,236089085,3.8829727,2,E
İrem,Acar,236181157,2.82366,4,K
Ali,Demir,236647107,3.3414001,4,E
Ceren,Koç,236969265,1.9422317,3,K
Emre,Acar,236447594,1.9805179,4,E
Emre,Çelik,236091554,2.4596176,2,E
Mustafa,Yılmaz,236788605,1.4785165,4,E
Fatma,Aslan,236570717,1.0939076,4,K
Yusuf,Aslan,236981911,2.1817238,1,E
Fatma,Acar,236779995,2.6748147,1,K
Mustafa,Demir,236338790,3.482455,1,E
Meryem,Şahin,236572854,2.9868038,1,K
Kerem,Aslan,236378522,2.1762986,4,E
Mehmet,Şahin,236918246,3.723309,1,E
Yusuf,Doğan,236929119,2.709359,2,E
Deniz,Şahin,236946772,1.4757485,1,K
Ayşe,Şahin,236025934,2.7679348,2,K
Ebru,Kaya,236405774,2.1607838,2,K
Kerem,Yılmaz,236918763,2.390925,2,E
Ebru,Demir,236787233,2.593031,4,K
Ahmet,Çelik,236462288,3.8698072,4,E
Hasan,Öztürk,236799564,1.8419547,4,E
Hasan,Yılmaz,236293744,3.516379,2,E
Seda,Yılmaz,236139671,2.952767,2,K
İrem,Acar,236778750,3.2516997,1,K
Emre,Yılmaz,236704332,3.2717915,4,E
Ayşe,Öztürk,236682483,1.9311237,2,K
Meryem,Koç,236857222,2.7850356,3,K
İrem,Çelik,236126391,3.8533719,4,K
Fatma,Demir,236039982,3.1708086,1,K
İrem,Şahin,236865568,1.6927391,2,K
Deniz,Doğan,236981517,1.8775201,4,K
Mehmet,Çelik,236401246,3.7824771,1,E
Burak,Aslan,236922499,2.9887154,3,E
Mustafa,Yılmaz,236988800,1.6068555,1,E
Mehmet,Koç,236014301,1.5295479,4,E
Fatma,Öztürk,236891927,1.3253151,4,K
Ali,Acar,236542924,1.6309755,1,E
Mustafa,Yılmaz,236755201,1.1534957,4,E
Meryem,Doğan,236748346,1.6068134,4,K
Fatma,Koç,236858441,3.4149017,4,K
Ahmet,Kaya,236633024,2.8493614,1,E
Yusuf,Yılmaz,236665842,3.708827,2,E
Kerem,Yılmaz,236859514,3.9247217,2,E
Hasan,Demir,236082843,3.0233116,2,E
Mustafa,Koç,236061955,3.590353,4,E
Ceren,Kaya,236625861,3.0678463,3,K
Mehmet,Aslan,236664261,3.4841866,3,E
Meryem,Koç,236404088,2.873948,3,K
Mert,Aslan,236089328,1.0942643,4,E
İrem,Çelik,236643276,2.7803574,4,K
Mustafa,Doğan,236058579,2.5358639,1,E
Seda,Öztürk,236938444,1.7043663,4,K
Meryem,Demir,236408912,2.6932397,2,K
Mustafa,Acar,236022397,2.725687,4,E
Deniz,Demir,236608114,3.0572045,4,K
Hasan,Kaya,236315205,1.0514795,3,E
Meryem,Öztürk,236693025,2.0678022,1,K
Ahmet,Koç,236096367,1.6709194,1,E
Ayşe,Kaya,236246078,2.9913542,3,K
Meryem,Kaya,236047123,1.1784416,4,K
İrem,Şahin,236439249,1.1893965,1,K
Mustafa,Şahin,236554075,3.283018,4,E
Ahmet,Yılmaz,236675239,3.5178294,3,E
Fatma,Çelik,236694696,3.3162124,1,K
Zeynep,Doğan,236640641,3.3003993,2,K
Ahmet,Çelik,236192796,1.1970397,4,E
Mustafa,Kaya,236971951,3.7020435,2,E
Seda,Doğan,236256826,2.8527665,1,K
Meryem,Koç,236996355,1.0633397,1,K
Yusuf,Yılmaz,236006576,1.2807239,1,E
İrem,Yılmaz,236084906,2.104161,3,K
Ahmet,Aslan,236951933,3.4691277,4,E
Deniz,Aslan,236523357,2.4476023,1,K
Hasan,Kaya,236443701,1.1800925,2,E
Burak,Aslan,236001981,1.3174024,3,E
Ebru,Doğan,236852842,1.4938574,2,K
Mert,Öztürk,236926020,3.0146456,2,E
Burak,Doğan,236845933,1.5812609,3,E
Mehmet,Şahin,236671200,1.951819,4,E
Seda,Çelik,236037627,3.9263577,1,K
Hasan,Doğan,236589922,1.0118108,4,E
Mert,Yılmaz,236746428,3.3805158,2,E
Kerem,Demir,236063644,1.2817104,2,E
Elif,Öztürk,236507821,2.6642823,3,K
Ayşe,Acar,236241233,1.0900507,4,K
Zeynep,Yılmaz,236487653,3.1177862,1,K
Kerem,Öztürk,236673486,3.6332545,1,E
Burak,Doğan,236399165,1.4615879,1,E
Ebru,Öztürk,236835550,3.5224438,3,K
Mehmet,Çelik,236829585,1.5979828,1,E
Meryem,Öztürk,236836131,1.603561,1,K
Deniz,Kaya,236641452,3.0412014,2,K
Emre,Şahin,236650056,3.5181289,1,E
Kerem,Kaya,236077705,2.6002543,1,E
Burak,Kaya,236478939,3.3732717,2,E
Deniz,Şahin,236794684,1.5899926,4,K
Seda,Koç,236754303,2.6003187,3,K
Yusuf,Aslan,236191351,1.9570583,2,E
Ahmet,Aslan,236272455,2.7019658,2,E
Ayşe,Demir,236462321,1.5737119,4,K
Fatma,Demir,236719526,3.047322,1,K
Ayşe,Acar,236998570,1.0730165,3,K
Hasan,Çelik,236716619,1.6790352,1,E
Mehmet,Öztürk,236321042,2.425747,2,E
Burak,Aslan,236241362,1.082033,3,E
Ayşe,Demir,236787215,3.1478734,3,K
Mehmet,Yılmaz,236957789,3.94234,2,E
Fatma,Doğan,236267430,2.1860318,4,K
Deniz,Koç,236532041,3.8381128,2,K
Mehmet,Öztürk,236785081,1.9684525,1,E
Seda,Aslan,236966597,2.8728523,3,K
Burak,Çelik,236052151,3.5951395,2,E
Yusuf,Yılmaz,236708164,3.1301208,3,E
Zeynep,Çelik,236267227,2.1413472,3,K
Seda,Koç,236752027,2.2256489,2,K
Hasan,Acar,236628179,2.4835525,2,E
İrem,Şahin,236783598,2.710114,4,K
Ayşe,Çelik,236659785,2.051166,3,K
Kerem,Yılmaz,236447437,1.7660049,2,E
Ebru,Şahin,236319238,3.5373223,4,K
Yusuf,Çelik,236638628,3.004771,4,E
Mert,Kaya,236440635,1.6484891,2,E
Hasan,Doğan,236678871,2.7439973,2,E
Mehmet,Koç,236453090,2.6687877,3,E
Yusuf,Şahin,236765555,3.294859,3,E
Meryem,Öztürk,236343306,1.3972766,3,K
Fatma,Doğan,236112521,2.461917,4,K
İrem,Öztürk,236222265,3.2747219,3,K
Fatma,Öztürk,236423966,3.9228878,1,K
Elif,Şahin,236960754,2.3433113,3,K
Meryem,Şahin,236182085,1.7659438,2,K
Zeynep,Acar,236173982,3.62426,2,K
Fatma,Acar,236077717,1.3950765,4,K
Fatma,Çelik,236476815,2.3033357,1,K
Elif,Kaya,236129535,1.0269341,4,K
İrem,Doğan,236923880,2.4851503,3,K
Deniz,Koç,236897088,1.1802704,2,K
Elif,Demir,236486240,2.6188846,1,K
Meryem,Şahin,236805884,1.0648181,4,K
Mehmet,Yılmaz,236656878,2.8693435,1,E
Mehmet,Yılmaz,236838002,3.6012254,3,E
Meryem,Yılmaz,236119304,3.769403,3,K
Kerem,Acar,236686484,2.5170026,2,E
Ebru,Öztürk,236213580,1.4576439,2,K
Ali,Aslan,236793079,2.462701,3,E
Deniz,Doğan,236929545,2.3960652,3,K
Ali,Acar,236227312,3.353329,4,E
Mert,Koç,236752295,2.8564515,1,E
Ayşe,Demir,236199308,2.849727,3,K
Ceren,Doğan,236616286,1.3232529,1,K
Kerem,Doğan,236267038,2.6023552,2,E
Burak,Çelik,236849408,1.0577145,1,E
İrem,Doğan,236199399,2.345168,2,K
Kerem,Yılmaz,236955070,2.1816945,3,E
Mert,Şahin,236674113,1.99456,1,E
Emre,Yılmaz,236221652,2.2169285,3,E
Deniz,Çelik,236895043,3.7431507,4,K
İrem,Çelik,236646674,1.5059521,2,K
Ali,Doğan,236887263,2.283509,2,E
Mustafa,Yılmaz,236197458,1.9899454,2,E
Ali,Acar,236640862,2.2096596,2,E
Zeynep,Çelik,236779710,3.695953,2,K
Ali,Doğan,236356864,1.9636631,3,E
Yusuf,Doğan,236843139,1.5210842,1,E
Mustafa,Kaya,236665594,2.1032164,4,E
Kerem,Kaya,236181085,3.6579893,3,E
Kerem,Şahin,236483221,1.0490322,3,E
Mert,Doğan,236600328,3.5683312,1,E
Meryem,Doğan,236718952,3.8385139,1,K
Ahmet,Öztürk,236791945,1.7039186,4,E
Deniz,Aslan,236702906,2.2912738,1,K
Zeynep,Yılmaz,236986975,1.5140758,1,K
Deniz,Şahin,236698687,3.174377,1,K
Kerem,Aslan,236388306,1.1187518,3,E
Hasan,Öztürk,236180661,3.2484012,3,E
Ceren,Doğan,236468318,3.7164834,3,K
Fatma,Kaya,236651556,1.0527906,4,K
Burak,Demir,236588868,1.3219445,4,E
Burak,Demir,236732599,1.0393398,2,E
Ahmet,Yılmaz,236769334,3.1673603,3,E
Meryem,Öztürk,236775170,1.5405377,2,K
Yusuf,Öztürk,236140260,2.5740874,4,E
Elif,Acar,236288793,1.4349959,4,K
Ali,Kaya,236806640,1.7143533,3,E
Elif,Çelik,236874578,2.3810456,3,K
Elif,Demir,236033778,2.4883041,4,K
Emre,Yılmaz,236083296,3.7831829,1,E
Mehmet,Acar,236437489,3.1785662,2,E
Seda,Acar,236517523,3.151348,2,K
Meryem,Demir,236772327,1.1945257,4,K
