=== GANO'ya göre sıralı tüm öğrenciler ===
Tarih: Sun Nov 02 15:56:25 TRT 2025
Toplam Öğrenci: 10001
İsim         Soyad        No           GANO     Sınıf  Cinsiyet
----------------------------------------------------------------
Hasan        Acar         236081366    4,00     4      E
Emre         Demir        236844116    3,24     1      E
Seda         Koç          236551306    3,24     2      K
Emre         Çelik        236656164    3,24     4      E
Emre         Öztürk       236921101    3,24     4      E
Elif         Öztürk       236183925    3,24     3      K
Zeynep       Demir        236406614    3,24     3      K
Emre         Şahin        236933138    3,24     2      E
Ahmet        Çelik        236026533    3,24     1      E
Meryem       Şahin        236503998    3,24     1      K
Yusuf        Yılmaz       236565032    3,24     4      E
Burak        Çelik        236566963    3,24     2      E
Ceren        Kaya         236305029    3,24     2      K
Burak        Yılmaz       236820919    3,24     4      E
Yusuf        Demir        236181980    3,24     3      E
Mert         Öztürk       236813449    3,24     1      E
Mustafa      Şahin        236660649    3,24     1      E
Ayşe         Acar         236302172    3,24     1      K
Seda         Şahin        236031889    3,24     2      K
Mert         Öztürk       236992047    3,24     3      E
Burak        Koç          236510163    3,24     1      E
Elif         Aslan        236262347    3,24     2      K
Elif         Demir        236559502    3,24     3      K
Mustafa      Şahin        236509228    3,24     2      E
Ayşe         Koç          236163811    3,24     3      K
Hasan        Çelik        236979638    3,24     4      E
Ali          Demir        236606603    3,24     4      E
Ebru         Çelik        236967926    3,24     1      K
Ahmet        Kaya         236039571    3,24     4      E
Ceren        Şahin        236621880    3,24     4      K
Burak        Acar         236859210    3,24     2      E
Yusuf        Çelik        236489859    3,24     2      E
Hasan        Demir        236720787    3,24     2      E
Mustafa      Doğan        236110305    3,24     1      E
Mehmet       Çelik        236539665    3,24     3      E
Deniz        Çelik        236821841    3,24     4      K
Elif         Doğan        236107467    3,24     3      K
Mustafa      Aslan        236913227    3,24     2      E
Burak        Acar         236798016    3,24     1      E
Mert         Acar         236038460    3,24     3      E
İrem         Çelik        236074152    3,24     3      K
Ahmet        Aslan        236588393    3,24     4      E
Mert         Kaya         236703611    3,24     2      E
Ayşe         Acar         236941283    3,24     4      K
Emre         Koç          236847762    3,24     4      E
Mert         Koç          236631480    3,23     4      E
Ebru         Öztürk       236158718    3,23     3      K
Mustafa      Aslan        236428397    3,23     1      E
Ahmet        Öztürk       236037434    3,23     1      E
Mert         Koç          236175934    3,23     1      E
Fatma        Öztürk       236607786    3,23     4      K
Meryem       Doğan        236105024    3,23     2      K
Mustafa      Çelik        236151020    3,23     1      E
Ali          Çelik        236577673    3,23     2      E
Zeynep       Koç          236740910    3,23     2      K
Fatma        Kaya         236974770    3,23     2      K
Ahmet        Acar         236720923    3,23     2      E
Ali          Demir        236320853    3,23     3      E
Yusuf        Yılmaz       236039063    3,23     4      E
Ebru         Öztürk       236123814    3,23     4      K
Burak        Öztürk       236662890    3,23     4      E
Meryem       Öztürk       236846900    3,23     3      K
Ayşe         Demir        236052254    3,23     2      K
Emre         Kaya         236405713    3,23     2      E
Zeynep       Aslan        236885262    3,23     3      K
Zeynep       Koç          236486992    3,23     3      K
Yusuf        Doğan        236401046    3,23     2      E
Elif         Acar         236787349    3,23     3      K
Ali          Koç          236776134    3,23     1      E
Meryem       Koç          236726638    3,23     1      K
Ceren        Acar         236144516    3,23     2      K
Ayşe         Yılmaz       236693450    3,23     3      K
Ceren        Demir        236179247    3,23     4      K
Fatma        Çelik        236665948    3,23     1      K
Hasan        Öztürk       236015325    3,23     1      E
Mehmet       Aslan        236367374    3,23     3      E
Mehmet       Öztürk       236261805    3,23     2      E
Ebru         Aslan        236869067    3,22     2      K
Ayşe         Doğan        236003777    3,22     2      K
İrem         Şahin        236627639    3,22     3      K
Burak        Doğan        236051040    3,22     2      E
Ebru         Acar         236137426    3,22     4      K
Ayşe         Kaya         236873601    3,22     1      K
Mustafa      Doğan        236934121    3,22     1      E
Kerem        Acar         236281693    3,22     4      E
İrem         Öztürk       236700227    3,22     1      K
Emre         Demir        236347912    3,22     1      E
Seda         Öztürk       236299003    3,22     4      K
Mert         Öztürk       236448975    3,22     3      E
Ali          Çelik        236596777    3,22     1      E
Burak        Çelik        236216616    3,22     2      E
Yusuf        Yılmaz       236766227    3,22     4      E
Burak        Acar         236071757    3,22     4      E
Seda         Şahin        236899558    3,22     3      K
Emre         Acar         236616464    3,22     1      E
Mustafa      Demir        236324248    3,22     4      E
Elif         Koç          236934140    3,22     4      K
Meryem       Çelik        236911266    3,22     2      K
Ceren        Öztürk       236717470    3,22     3      K
İrem         Yılmaz       236279566    3,22     4      K
Fatma        Kaya         236156605    3,22     1      K
Zeynep       Öztürk       236712741    3,22     1      K
Ebru         Koç          236997012    3,22     4      K
Meryem       Demir        236701864    3,22     1      K
Mert         Yılmaz       236246566    3,22     2      E
Ahmet        Koç          236313082    3,22     3      E
Emre         Doğan        236668694    3,22     2      E
Deniz        Doğan        236176122    3,22     1      K
Burak        Kaya         236579307    3,21     1      E
Emre         Demir        236066161    3,21     1      E
Hasan        Demir        236731608    3,21     2      E
Mustafa      Doğan        236170799    3,21     2      E
Ceren        Koç          236897265    3,21     2      K
Yusuf        Kaya         236600169    3,21     1      E
Ayşe         Acar         236254131    3,21     1      K
Zeynep       Şahin        236167726    3,21     4      K
Meryem       Öztürk       236889508    3,21     4      K
Mert         Doğan        236984561    3,21     4      E
Ahmet        Yılmaz       236918697    3,21     2      E
Emre         Demir        236415542    3,21     2      E
Ahmet        Şahin        236450221    3,21     2      E
Burak        Koç          236378168    3,21     1      E
Ali          Aslan        236106456    3,21     4      E
Yusuf        Öztürk       236377176    3,21     2      E
Ahmet        Doğan        236316361    3,21     4      E
Ayşe         Doğan        236212049    3,21     2      K
Ahmet        Şahin        236498714    3,21     4      E
Emre         Demir        236458287    3,21     1      E
Ali          Şahin        236034007    3,21     4      E
Emre         Demir        236161466    3,21     3      E
Emre         Aslan        236310740    3,21     3      E
Mustafa      Yılmaz       236526663    3,21     1      E
Yusuf        Aslan        236652167    3,21     3      E
Burak        Koç          236031325    3,21     1      E
Burak        Çelik        236298828    3,21     4      E
Mehmet       Doğan        236521517    3,21     1      E
Mehmet       Kaya         236408668    3,21     4      E
Mustafa      Öztürk       236949023    3,21     2      E
Mehmet       Koç          236800260    3,21     1      E
Emre         Demir        236631810    3,21     1      E
Burak        Doğan        236177766    3,21     4      E
Seda         Çelik        236594065    3,21     2      K
Fatma        Demir        236841353    3,21     2      K
Seda         Kaya         236611604    3,20     4      K
Seda         Acar         236117312    3,20     1      K
Seda         Demir        236043608    3,20     1      K
Hasan        Kaya         236551175    3,20     1      E
Fatma        Koç          236016980    3,20     3      K
Burak        Şahin        236955862    3,20     3      E
Zeynep       Kaya         236576667    3,20     3      K
Mehmet       Demir        236198107    3,20     4      E
Emre         Koç          236868589    3,20     1      E
Deniz        Acar         236545833    3,20     3      K
Deniz        Koç          236041510    3,20     3      K
Seda         Doğan        236703204    3,20     4      K
Ceren        Koç          236849556    3,20     3      K
Mustafa      Koç          236907132    3,20     2      E
Meryem       Doğan        236794756    3,20     2      K
Ahmet        Doğan        236549584    3,20     2      E
Emre         Yılmaz       236450573    3,20     1      E
Mert         Demir        236768511    3,20     2      E
Emre         Aslan        236305707    3,20     4      E
Ebru         Çelik        236569776    3,20     3      K
Ali          Çelik        236980722    3,20     3      E
Deniz        Kaya         236671769    3,20     2      K
Elif         Kaya         236264108    3,20     3      K
Ebru         Şahin        236051463    3,20     2      K
Ceren        Yılmaz       236903220    3,20     4      K
Hasan        Kaya         236506717    3,20     2      E
Emre         Çelik        236838020    3,20     2      E
Ceren        Öztürk       236998861    3,20     3      K
Deniz        Aslan        236237494    3,20     1      K
Burak        Şahin        236729811    3,20     1      E
Kerem        Yılmaz       236783198    3,20     4      E
Deniz        Doğan        236795726    3,19     3      K
Yusuf        Koç          236289759    3,19     4      E
İrem         Yılmaz       236621167    3,19     1      K
Ayşe         Şahin        236690670    3,19     4      K
Mert         Acar         236890081    3,19     3      E
Deniz        Aslan        236207941    3,19     3      K
Yusuf        Kaya         236173512    3,19     3      E
Seda         Acar         236533334    3,19     3      K
Kerem        Yılmaz       236419723    3,19     4      E
Hasan        Aslan        236287856    3,19     2      E
Ayşe         Koç          236069698    3,19     2      K
İrem         Kaya         236535597    3,19     1      K
Seda         Koç          236618617    3,19     1      K
Emre         Doğan        236066300    3,19     2      E
Elif         Yılmaz       236992108    3,19     2      K
Ahmet        Kaya         236496355    3,19     1      E
Ebru         Öztürk       236734550    3,19     4      K
Burak        Doğan        236490764    3,19     3      E
Hasan        Yılmaz       236609051    3,19     4      E
Ceren        Aslan        236683646    3,19     3      K
Emre         Koç          236696550    3,19     2      E
Ali          Aslan        236568122    3,18     4      E
Emre         Aslan        236335842    3,18     4      E
Yusuf        Demir        236097705    3,18     2      E
Emre         Şahin        236135972    3,18     1      E
Burak        Doğan        236176506    3,18     1      E
Zeynep       Çelik        236869402    3,18     4      K
Ali          Doğan        236180769    3,18     2      E
Kerem        Acar         236201661    3,18     1      E
Fatma        Doğan        236326436    3,18     1      K
Seda         Koç          236306439    3,18     2      K
Seda         Doğan        236986463    3,18     4      K
Ayşe         Acar         236259049    3,18     3      K
Deniz        Öztürk       236728288    3,18     4      K
Ebru         Çelik        236068334    3,18     1      K
Ayşe         Doğan        236207493    3,18     1      K
Fatma        Demir        236650884    3,18     4      K
Ebru         Demir        236012608    3,18     2      K
Deniz        Şahin        236750703    3,18     3      K
Fatma        Demir        236034879    3,18     3      K
Seda         Şahin        236756993    3,18     3      K
Ahmet        Şahin        236465019    3,18     3      E
Burak        Yılmaz       236543408    3,18     2      E
Ceren        Koç          236137443    3,18     4      K
Meryem       Kaya         236636795    3,18     3      K
Ayşe         Doğan        236298214    3,18     4      K
Emre         Kaya         236086039    3,18     2      E
Emre         Demir        236910095    3,18     3      E
Deniz        Yılmaz       236721386    3,18     4      K
Elif         Çelik        236950092    3,18     2      K
Seda         Öztürk       236724570    3,18     2      K
Ceren        Koç          236455503    3,18     2      K
Mert         Doğan        236721158    3,18     1      E
Meryem       Koç          236685115    3,18     4      K
Hasan        Çelik        236021719    3,18     2      E
Elif         Öztürk       236249271    3,17     1      K
Burak        Yılmaz       236651225    3,17     1      E
İrem         Yılmaz       236553702    3,17     1      K
Ceren        Acar         236076945    3,17     4      K
Hasan        Aslan        236074768    3,17     2      E
Hasan        Acar         236647484    3,17     2      E
Deniz        Öztürk       236932581    3,17     2      K
Ali          Yılmaz       236178975    3,17     2      E
Ebru         Yılmaz       236021634    3,17     1      K
Meryem       Doğan        236629925    3,17     3      K
Fatma        Çelik        236952923    3,17     4      K
İrem         Yılmaz       236329877    3,17     1      K
Ceren        Çelik        236708860    3,17     3      K
Mehmet       Demir        236160974    3,17     1      E
Yusuf        Doğan        236867110    3,17     4      E
Yusuf        Doğan        236046528    3,17     1      E
Elif         Aslan        236873132    3,17     3      K
Emre         Öztürk       236431709    3,17     3      E
Zeynep       Yılmaz       236672710    3,17     3      K
Kerem        Koç          236294571    3,17     4      E
Zeynep       Acar         236485236    3,17     4      K
Fatma        Demir        236039922    3,17     2      K
Fatma        Şahin        236603531    3,17     3      K
Zeynep       Şahin        236058598    3,17     4      K
Ayşe         Şahin        236632495    3,17     3      K
Ali          Aslan        236995772    3,17     2      E
Elif         Acar         236587332    3,17     2      K
Burak        Koç          236514702    3,17     1      E
Meryem       Aslan        236487343    3,17     2      K
Ayşe         Doğan        236442495    3,17     3      K
Ayşe         Aslan        236475909    3,17     3      K
Ayşe         Acar         236785194    3,17     4      K
Elif         Doğan        236883263    3,17     4      K
Deniz        Çelik        236799289    3,17     2      K
Mehmet       Acar         236028837    3,17     3      E
Ebru         Yılmaz       236190177    3,16     3      K
Mehmet       Yılmaz       236717513    3,16     4      E
Ebru         Aslan        236195471    3,16     2      K
Deniz        Şahin        236949436    3,16     2      K
Ceren        Öztürk       236883748    3,16     3      K
Ceren        Kaya         236923958    3,16     4      K
Emre         Öztürk       236890059    3,16     1      E
Deniz        Kaya         236754201    3,16     2      K
Deniz        Çelik        236915696    3,16     3      K
Seda         Şahin        236654773    3,16     3      K
İrem         Demir        236918669    3,16     4      K
Kerem        Şahin        236725284    3,16     3      E
Zeynep       Koç          236704831    3,16     4      K
Emre         Doğan        236403996    3,16     1      E
Ahmet        Kaya         236809065    3,16     1      E
Zeynep       Acar         236850746    3,16     4      K
Ali          Doğan        236821556    3,16     3      E
Seda         Kaya         236945999    3,16     4      K
Mustafa      Koç          236459499    3,16     1      E
Ayşe         Acar         236477150    3,16     4      K
Fatma        Çelik        236534121    3,16     4      K
Emre         Doğan        236142548    3,16     3      E
Burak        Demir        236893213    3,16     4      E
Meryem       Kaya         236533359    3,16     4      K
Mehmet       Öztürk       236155731    3,16     4      E
Elif         Şahin        236037647    3,16     2      K
Ceren        Koç          236316094    3,15     2      K
Ebru         Yılmaz       236145910    3,15     1      K
Fatma        Öztürk       236927341    3,15     1      K
Emre         Acar         236170369    3,15     3      E
Meryem       Demir        236773240    3,15     4      K
İrem         Kaya         236147080    3,15     2      K
Mustafa      Şahin        236333466    3,15     4      E
Ebru         Demir        236055777    3,15     1      K
Yusuf        Çelik        236590151    3,15     1      E
Zeynep       Doğan        236861047    3,15     3      K
Emre         Doğan        236127719    3,15     1      E
Elif         Doğan        236734980    3,15     2      K
Zeynep       Yılmaz       236964450    3,15     2      K
Hasan        Öztürk       236491735    3,15     3      E
Ahmet        Doğan        236541710    3,15     1      E
Elif         Çelik        236590889    3,15     2      K
Elif         Çelik        236274879    3,15     2      K
Meryem       Demir        236204667    3,15     4      K
Fatma        Öztürk       236368699    3,15     2      K
Hasan        Çelik        236612063    3,15     4      E
Mert         Koç          236444595    3,15     3      E
Ceren        Demir        236590959    3,15     4      K
Zeynep       Çelik        236588172    3,15     2      K
İrem         Yılmaz       236732557    3,15     4      K
Ceren        Kaya         236870284    3,15     1      K
Mert         Acar         236149883    3,15     3      E
Meryem       Şahin        236879467    3,15     1      K
Ebru         Yılmaz       236257527    3,15     2      K
İrem         Kaya         236342763    3,15     1      K
Mert         Çelik        236816312    3,15     3      E
Deniz        Acar         236569274    3,15     2      K
Ceren        Çelik        236683878    3,15     4      K
Kerem        Yılmaz       236006360    3,15     3      E
Hasan        Acar         236031438    3,15     2      E
İrem         Demir        236654834    3,15     3      K
Deniz        Çelik        236555008    3,14     4      K
Ali          Acar         236859146    3,14     4      E
Ahmet        Şahin        236365972    3,14     1      E
Kerem        Yılmaz       236923560    3,14     1      E
Mehmet       Doğan        236719944    3,14     1      E
Ayşe         Kaya         236053184    3,14     2      K
Meryem       Şahin        236737375    3,14     1      K
Emre         Öztürk       236323723    3,14     2      E
Mert         Aslan        236673566    3,14     3      E
İrem         Acar         236048789    3,14     2      K
Emre         Koç          236012336    3,14     1      E
Zeynep       Aslan        236415687    3,14     4      K
Meryem       Kaya         236461133    3,14     4      K
Yusuf        Çelik        236677263    3,14     1      E
Seda         Öztürk       236899378    3,14     1      K
Elif         Doğan        236453004    3,14     4      K
Elif         Kaya         236332147    3,14     3      K
Meryem       Acar         236370821    3,14     3      K
Meryem       Aslan        236837144    3,14     2      K
Zeynep       Çelik        236220981    3,14     2      K
Ebru         Demir        236408398    3,14     4      K
Ahmet        Öztürk       236393616    3,14     1      E
Kerem        Çelik        236864655    3,14     2      E
Mehmet       Acar         236212727    3,14     1      E
Ebru         Kaya         236573974    3,14     3      K
Ebru         Kaya         236858460    3,14     4      K
Deniz        Acar         236644080    3,14     3      K
Ali          Yılmaz       236091138    3,14     2      E
Hasan        Demir        236539607    3,14     1      E
Seda         Acar         236766816    3,14     1      K
Mustafa      Aslan        236558556    3,13     3      E
Kerem        Doğan        236290438    3,13     2      E
İrem         Öztürk       236838370    3,13     2      K
Ceren        Şahin        236122346    3,13     2      K
Ebru         Çelik        236758041    3,13     2      K
Mustafa      Demir        236623460    3,13     3      E
Emre         Çelik        236372662    3,13     2      E
Deniz        Acar         236306250    3,13     3      K
Ahmet        Öztürk       236768837    3,13     1      E
Fatma        Şahin        236839868    3,13     1      K
Burak        Koç          236534775    3,13     2      E
Mert         Şahin        236418804    3,13     3      E
Ahmet        Yılmaz       236184643    3,13     2      E
Fatma        Demir        236777056    3,13     2      K
Emre         Demir        236299481    3,13     2      E
Burak        Doğan        236742976    3,13     2      E
Kerem        Çelik        236228512    3,13     1      E
Yusuf        Çelik        236297865    3,13     1      E
İrem         Aslan        236527117    3,13     2      K
Emre         Yılmaz       236542063    3,13     3      E
Kerem        Acar         236589847    3,13     2      E
Elif         Öztürk       236434351    3,13     4      K
Kerem        Şahin        236101742    3,13     2      E
Zeynep       Acar         236500007    3,13     4      K
Zeynep       Kaya         236573224    3,13     4      K
Deniz        Yılmaz       236020727    3,12     2      K
Ahmet        Doğan        236041566    3,12     4      E
Ali          Koç          236467252    3,12     4      E
Ali          Koç          236913517    3,12     2      E
İrem         Şahin        236146006    3,12     2      K
Mustafa      Çelik        236530611    3,12     4      E
Mustafa      Demir        236404126    3,12     2      E
Ahmet        Doğan        236528812    3,12     2      E
Ahmet        Öztürk       236023871    3,12     1      E
Zeynep       Doğan        236009104    3,12     4      K
Elif         Acar         236061446    3,12     4      K
Ceren        Çelik        236155273    3,12     3      K
Burak        Demir        236042514    3,12     1      E
Kerem        Çelik        236103039    3,12     3      E
Mehmet       Kaya         236120567    3,12     1      E
Seda         Şahin        236729375    3,12     4      K
Ali          Kaya         236543591    3,12     4      E
Mehmet       Koç          236347521    3,12     2      E
Ayşe         Çelik        236984978    3,12     4      K
Kerem        Acar         236957015    3,12     4      E
Mert         Koç          236273917    3,12     4      E
Meryem       Çelik        236284095    3,12     3      K
Zeynep       Şahin        236046198    3,12     4      K
Fatma        Kaya         236513623    3,12     2      K
Ayşe         Kaya         236912839    3,12     4      K
Zeynep       Şahin        236037427    3,12     3      K
Ahmet        Şahin        236195345    3,12     4      E
Deniz        Şahin        236509621    3,12     1      K
İrem         Acar         236392888    3,12     1      K
Mustafa      Şahin        236702882    3,12     2      E
İrem         Demir        236031961    3,12     2      K
İrem         Şahin        236743880    3,12     4      K
Mert         Koç          236754098    3,12     3      E
Ceren        Öztürk       236825253    3,12     3      K
İrem         Acar         236339533    3,12     3      K
Kerem        Kaya         236889883    3,11     2      E
Deniz        Şahin        236902317    3,11     1      K
Mehmet       Koç          236608855    3,11     1      E
Fatma        Acar         236602096    3,11     2      K
Fatma        Kaya         236400299    3,11     2      K
Zeynep       Çelik        236313717    3,11     1      K
Burak        Yılmaz       236176455    3,11     3      E
Kerem        Doğan        236104242    3,11     2      E
Mustafa      Koç          236519164    3,11     3      E
Seda         Acar         236562001    3,11     4      K
Ahmet        Aslan        236939026    3,11     4      E
Deniz        Koç          236454983    3,11     3      K
Seda         Yılmaz       236881521    3,11     3      K
Ahmet        Aslan        236297980    3,11     4      E
Seda         Koç          236907547    3,11     2      K
Elif         Kaya         236674468    3,11     3      K
Ebru         Koç          236238709    3,11     4      K
Ayşe         Yılmaz       236014898    3,11     1      K
Ali          Koç          236861718    3,11     1      E
Ahmet        Demir        236419618    3,11     2      E
Emre         Acar         236185376    3,11     4      E
Ali          Öztürk       236535732    3,11     1      E
Deniz        Aslan        236648977    3,11     2      K
Mert         Şahin        236277814    3,11     3      E
Mustafa      Şahin        236449735    3,11     1      E
Mehmet       Kaya         236887902    3,11     3      E
Yusuf        Yılmaz       236606750    3,11     2      E
Mert         Öztürk       236696681    3,10     4      E
Deniz        Aslan        236282020    3,10     2      K
Mustafa      Öztürk       236633293    3,10     3      E
Burak        Çelik        236716093    3,10     4      E
Ceren        Kaya         236277869    3,10     2      K
Ayşe         Kaya         236147326    3,10     4      K
Kerem        Kaya         236231839    3,10     4      E
İrem         Aslan        236106398    3,10     1      K
Deniz        Öztürk       236484481    3,10     1      K
Mustafa      Aslan        236982031    3,10     4      E
Hasan        Yılmaz       236277956    3,10     3      E
İrem         Şahin        236751383    3,10     4      K
Ahmet        Doğan        236805593    3,10     4      E
Zeynep       Acar         236658524    3,10     4      K
Ayşe         Yılmaz       236137873    3,10     4      K
Ahmet        Çelik        236988970    3,10     2      E
Yusuf        Doğan        236948152    3,10     4      E
Kerem        Şahin        236716721    3,10     3      E
Ali          Çelik        236288413    3,10     3      E
Mert         Aslan        236192888    3,10     3      E
Ali          Yılmaz       236075369    3,10     3      E
Meryem       Doğan        236023728    3,10     2      K
Burak        Yılmaz       236971531    3,10     2      E
Zeynep       Acar         236532222    3,10     4      K
Elif         Kaya         236046412    3,10     1      K
Meryem       Koç          236724059    3,10     2      K
Emre         Şahin        236317693    3,10     3      E
Fatma        Aslan        236411390    3,10     1      K
Ebru         Doğan        236707299    3,10     2      K
Hasan        Kaya         236031169    3,10     4      E
Mert         Yılmaz       236465984    3,10     4      E
Ayşe         Şahin        236598059    3,10     2      K
Deniz        Kaya         236257423    3,10     3      K
Seda         Koç          236617210    3,10     4      K
Zeynep       Yılmaz       236705522    3,10     1      K
Elif         Şahin        236979821    3,10     3      K
Ceren        Çelik        236104490    3,10     4      K
Deniz        Aslan        236810229    3,10     4      K
Meryem       Şahin        236302372    3,10     2      K
Hasan        Kaya         236841438    3,10     2      E
İrem         Acar         236654731    3,10     1      K
Mert         Çelik        236486085    3,10     3      E
Meryem       Acar         236451937    3,10     4      K
Meryem       Şahin        236333322    3,09     1      K
Seda         Acar         236035727    3,09     1      K
Kerem        Demir        236654116    3,09     2      E
Mert         Çelik        236446004    3,09     3      E
Hasan        Acar         236478323    3,09     2      E
Emre         Koç          236908046    3,09     4      E
İrem         Yılmaz       236434788    3,09     3      K
Zeynep       Kaya         236166653    3,09     1      K
Meryem       Yılmaz       236479811    3,09     1      K
Kerem        Yılmaz       236762220    3,09     4      E
Ceren        Acar         236756949    3,09     2      K
Hasan        Koç          236521282    3,09     1      E
Elif         Öztürk       236788256    3,09     4      K
Ceren        Çelik        236040788    3,09     1      K
Ali          Öztürk       236755958    3,09     1      E
Fatma        Aslan        236736144    3,09     3      K
Ayşe         Demir        236404657    3,09     3      K
Seda         Doğan        236012023    3,09     2      K
Ali          Şahin        236116774    3,09     4      E
Ali          Aslan        236080456    3,09     3      E
Ebru         Demir        236034151    3,09     3      K
Ebru         Öztürk       236733041    3,09     2      K
Deniz        Öztürk       236338656    3,09     2      K
Hasan        Demir        236041468    3,09     3      E
Seda         Acar         236865580    3,09     2      K
Emre         Kaya         236902206    3,09     1      E
Kerem        Aslan        236854611    3,09     1      E
Ebru         Demir        236349531    3,08     4      K
Burak        Doğan        236164069    3,08     4      E
Ahmet        Demir        236379981    3,08     2      E
Fatma        Demir        236815904    3,08     3      K
Ceren        Yılmaz       236165783    3,08     3      K
İrem         Demir        236646148    3,08     2      K
Ceren        Şahin        236385861    3,08     3      K
Deniz        Şahin        236994082    3,08     4      K
Emre         Kaya         236365158    3,08     4      E
İrem         Çelik        236292344    3,08     1      K
Meryem       Koç          236013207    3,08     3      K
Elif         Yılmaz       236320764    3,08     4      K
Mustafa      Şahin        236008052    3,08     2      E
Seda         Kaya         236612499    3,08     2      K
Mert         Demir        236166168    3,08     3      E
Deniz        Yılmaz       236919929    3,08     1      K
Mustafa      Yılmaz       236950879    3,08     1      E
Yusuf        Acar         236563019    3,08     2      E
Ceren        Çelik        236276139    3,08     2      K
Zeynep       Öztürk       236471345    3,08     1      K
Mert         Acar         236003446    3,08     4      E
İrem         Demir        236857056    3,08     3      K
Ali          Şahin        236158248    3,08     4      E
Fatma        Kaya         236580763    3,08     3      K
Elif         Aslan        236028129    3,08     2      K
Ceren        Kaya         236408250    3,08     1      K
Burak        Doğan        236073739    3,08     1      E
İrem         Çelik        236773761    3,08     2      K
Kerem        Doğan        236914593    3,08     1      E
Ebru         Doğan        236291917    3,08     3      K
Ayşe         Acar         236781379    3,08     1      K
Ahmet        Şahin        236631898    3,08     1      E
Ebru         Şahin        236428445    3,08     3      K
Mert         Demir        236389960    3,08     4      E
Mert         Acar         236842935    3,07     4      E
Emre         Koç          236171653    3,07     2      E
Mehmet       Kaya         236464099    3,07     2      E
Kerem        Demir        236004563    3,07     4      E
Ebru         Yılmaz       236309676    3,07     1      K
Ayşe         Çelik        236965086    3,07     1      K
Ayşe         Şahin        236646252    3,07     3      K
Hasan        Acar         236793663    3,07     3      E
Kerem        Öztürk       236876919    3,07     3      E
Ebru         Şahin        236760526    3,07     2      K
Ceren        Doğan        236292282    3,07     4      K
Elif         Acar         236135390    3,07     1      K
Seda         Koç          236910592    3,07     1      K
Meryem       Demir        236786896    3,07     2      K
Mustafa      Aslan        236033380    3,07     4      E
Ebru         Demir        236739380    3,07     1      K
Burak        Koç          236408577    3,07     1      E
Mehmet       Kaya         236006599    3,07     3      E
İrem         Yılmaz       236361625    3,07     3      K
Seda         Çelik        236530510    3,07     4      K
Ahmet        Demir        236724354    3,07     4      E
Fatma        Aslan        236517221    3,07     4      K
İrem         Demir        236414322    3,07     1      K
İrem         Yılmaz       236463653    3,07     3      K
Fatma        Aslan        236886371    3,07     2      K
Ahmet        Demir        236626166    3,07     1      E
Seda         Şahin        236552165    3,07     2      K
Yusuf        Yılmaz       236369878    3,07     3      E
Mehmet       Koç          236843994    3,07     4      E
Fatma        Çelik        236932911    3,07     4      K
Emre         Koç          236685576    3,07     1      E
Fatma        Şahin        236871201    3,07     4      K
Ayşe         Aslan        236916425    3,07     4      K
Burak        Aslan        236552793    3,07     3      E
Ceren        Kaya         236256777    3,07     1      K
Burak        Şahin        236586828    3,07     3      E
Seda         Acar         236483843    3,07     1      K
Deniz        Şahin        236786516    3,07     2      K
Emre         Acar         236634974    3,07     3      E
Deniz        Yılmaz       236894371    3,07     2      K
Kerem        Şahin        236367508    3,06     2      E
Burak        Aslan        236137387    3,06     1      E
Ceren        Şahin        236769454    3,06     3      K
Yusuf        Aslan        236869598    3,06     2      E
Zeynep       Şahin        236075917    3,06     4      K
Yusuf        Çelik        236641488    3,06     4      E
Kerem        Yılmaz       236859132    3,06     1      E
Meryem       Koç          236217817    3,06     4      K
Burak        Aslan        236060804    3,06     3      E
Deniz        Koç          236379100    3,06     4      K
Hasan        Kaya         236741104    3,06     3      E
İrem         Doğan        236734449    3,06     4      K
Mert         Öztürk       236159930    3,06     4      E
Burak        Öztürk       236737964    3,06     2      E
Mehmet       Çelik        236366074    3,06     3      E
Elif         Acar         236269014    3,06     2      K
Kerem        Kaya         236390036    3,06     4      E
Seda         Koç          236495879    3,06     4      K
Burak        Aslan        236748064    3,06     4      E
Mustafa      Öztürk       236952059    3,06     3      E
Mustafa      Doğan        236129481    3,06     1      E
Mehmet       Şahin        236608479    3,06     2      E
Deniz        Koç          236010419    3,06     4      K
Ceren        Doğan        236879301    3,06     4      K
Mehmet       Doğan        236271755    3,06     3      E
Zeynep       Koç          236307377    3,06     1      K
Kerem        Öztürk       236031833    3,06     1      E
Fatma        Şahin        236358848    3,06     3      K
Emre         Koç          236424627    3,05     3      E
Emre         Yılmaz       236188335    3,05     2      E
Elif         Aslan        236338696    3,05     1      K
Hasan        Aslan        236932651    3,05     4      E
Deniz        Demir        236909958    3,05     3      K
Yusuf        Öztürk       236385296    3,05     1      E
Fatma        Şahin        236733178    3,05     2      K
Mert         Kaya         236870639    3,05     4      E
Fatma        Kaya         236778336    3,05     1      K
Hasan        Koç          236051110    3,05     1      E
Ceren        Koç          236217001    3,05     3      K
Fatma        Kaya         236623159    3,05     3      K
Ayşe         Koç          236554969    3,05     4      K
Ayşe         Öztürk       236212560    3,05     1      K
Ceren        Yılmaz       236276613    3,05     3      K
Elif         Aslan        236666674    3,05     1      K
Hasan        Aslan        236231962    3,05     3      E
Seda         Kaya         236890444    3,05     3      K
İrem         Koç          236474030    3,05     2      K
Burak        Kaya         236218964    3,05     2      E
Burak        Demir        236909785    3,05     4      E
