=== HASH TABLOSU RAPORU ===
Tarih: Tue Nov 04 23:48:27 TRT 2025
=== GELİŞMİŞ MOD (HashMap) ===
Toplam Öğrenci: 10001
Tablo Boyutu: 13003
Doluluk Oranı: 76,91%
Anahtar: 236062657 -> Ali        Demir      236062657  3,65   2    E
Anahtar: 236455884 -> Ceren      Acar       236455884  3,06   4    K
Anahtar: 236160966 -> Deniz      Acar       236160966  2,34   2    K
Anahtar: 236963785 -> Elif       Kaya       236963785  1,94   4    K
Anahtar: 236226499 -> Yusuf      Öztürk     236226499  2,49   3    E
Anahtar: 236652492 -> Deniz      Çelik      236652492  3,95   2    K
Anahtar: 236701644 -> Meryem     Şahin      236701644  1,27   1    K
Anahtar: 236537793 -> İrem       Çelik      236537793  3,24   1    K
Anahtar: 236832709 -> Burak      Şahin      236832709  1,98   2    E
Anahtar: 236242895 -> Deniz      Çelik      236242895  3,84   3    K
Anahtar: 236881861 -> Deniz      Şahin      236881861  1,55   4    K
Anahtar: 236259278 -> Ahmet      Çelik      236259278  3,34   3    E
Anahtar: 236718019 -> Kerem      Demir      236718019  2,34   2    E
Anahtar: 236226548 -> Elif       Demir      236226548  3,03   4    K
Anahtar: 236062706 -> Ceren      Aslan      236062706  3,23   2    K
Anahtar: 236521471 -> Kerem      Aslan      236521471  1,31   3    E
Anahtar: 236685308 -> Ceren      Aslan      236685308  3,80   1    K
Anahtar: 236046326 -> Yusuf      Çelik      236046326  1,08   3    E
Anahtar: 236554238 -> Emre       Çelik      236554238  3,02   4    E
Anahtar: 236685299 -> Kerem      Yılmaz     236685299  3,36   3    E
Anahtar: 236341245 -> Ahmet      Şahin      236341245  3,32   3    E
Anahtar: 236275705 -> İrem       Koç        236275705  3,41   1    K
Anahtar: 236898288 -> Meryem     Demir      236898288  3,36   2    K
Anahtar: 236259301 -> Burak      Kaya       236259301  3,37   1    E
Anahtar: 236341222 -> Burak      Öztürk     236341222  3,58   3    E
Anahtar: 236963823 -> Mehmet     Aslan      236963823  1,83   4    E
Anahtar: 236799980 -> Burak      Acar       236799980  2,14   1    E
Anahtar: 236816361 -> Hasan      Öztürk     236816361  3,53   1    E
Anahtar: 236439522 -> Ali        Kaya       236439522  1,00   1    E
Anahtar: 236390370 -> Meryem     Demir      236390370  1,75   2    K
Anahtar: 236128234 -> Fatma      Aslan      236128234  3,59   1    K
Anahtar: 236226543 -> Meryem     Yılmaz     236226543  1,23   1    K
Anahtar: 236241940 -> Meryem     Acar       236241940  2,09   3    K
Anahtar: 236209173 -> Elif       Acar       236209173  2,69   4    K
Anahtar: 236405781 -> Ahmet      Öztürk     236405781  3,43   4    E
Anahtar: 236930076 -> İrem       Şahin      236930076  2,72   1    K
Anahtar: 236946459 -> Hasan      Acar       236946459  1,99   3    E
Anahtar: 236946458 -> Ahmet      Yılmaz     236946458  1,95   1    E
Anahtar: 236962840 -> Ceren      Kaya       236962840  2,89   3    K
Anahtar: 236749844 -> Emre       Şahin      236749844  1,81   2    E
Anahtar: 236405787 -> Deniz      Demir      236405787  1,02   1    K
Anahtar: 236323864 -> Meryem     Demir      236323864  3,71   4    K
Anahtar: 236389383 -> Mert       Doğan      236389383  1,75   1    E
Anahtar: 236110851 -> Meryem     Çelik      236110851  1,61   1    K
Anahtar: 236274692 -> Elif       Demir      236274692  1,86   3    K
Anahtar: 236061702 -> Ahmet      Şahin      236061702  1,32   4    E
Anahtar: 236946442 -> İrem       Doğan      236946442  3,63   3    K
Anahtar: 236241921 -> Hasan      Şahin      236241921  2,16   3    E
Anahtar: 236520462 -> Ayşe       Acar       236520462  1,86   1    K
Anahtar: 236487680 -> Deniz      Şahin      236487680  2,30   3    K
Anahtar: 236569601 -> Mert       Demir      236569601  1,98   4    E
Anahtar: 236160008 -> Deniz      Öztürk     236160008  3,32   1    K
Anahtar: 236553221 -> Elif       Acar       236553221  3,98   3    K
Anahtar: 236176397 -> Kerem      Şahin      236176397  2,90   3    E
Anahtar: 236422152 -> Elif       Aslan      236422152  3,46   1    K
Anahtar: 236848189 -> Deniz      Koç        236848189  1,17   4    K
Anahtar: 236569660 -> Ali        Yılmaz     236569660  1,40   1    E
Anahtar: 236766266 -> Burak      Şahin      236766266  2,50   2    E
Anahtar: 236028990 -> Yusuf      Doğan      236028990  2,07   2    E
Anahtar: 236340263 -> Mehmet     Demir      236340263  2,22   2    E
Anahtar: 236749870 -> Mehmet     Çelik      236749870  2,86   4    E
Anahtar: 236127271 -> Deniz      Acar       236127271  3,93   3    K
Anahtar: 236979221 -> Emre       Demir      236979221  1,68   1    E
Anahtar: 236815403 -> Mustafa    Yılmaz     236815403  2,33   1    E
Anahtar: 236176421 -> Zeynep     Yılmaz     236176421  3,79   4    K
Anahtar: 236258338 -> İrem       Doğan      236258338  1,09   3    K
Anahtar: 236733477 -> Ayşe       Çelik      236733477  1,94   1    K
Anahtar: 236700711 -> Deniz      Aslan      236700711  2,57   1    K
Anahtar: 236340266 -> Hasan      Koç        236340266  3,40   3    E
Anahtar: 236274731 -> Yusuf      Çelik      236274731  3,99   4    E
Anahtar: 236356694 -> Zeynep     Acar       236356694  3,92   2    K
Anahtar: 236405846 -> Ayşe       Öztürk     236405846  3,44   2    K
Anahtar: 236209238 -> Ebru       Doğan      236209238  1,58   2    K
Anahtar: 236307536 -> Ebru       Çelik      236307536  3,68   4    K
Anahtar: 236307549 -> Mert       Çelik      236307549  2,30   2    E
Anahtar: 236815445 -> Elif       Koç        236815445  3,76   3    K
Anahtar: 236110939 -> Ahmet      Şahin      236110939  2,54   3    E
Anahtar: 236323935 -> Mehmet     Öztürk     236323935  1,70   3    E
Anahtar: 236995691 -> Hasan      Demir      236995691  1,61   4    E
Anahtar: 236602455 -> Mehmet     Kaya       236602455  3,89   1    E
Anahtar: 236405848 -> Burak      Çelik      236405848  2,08   1    E
Anahtar: 236782669 -> İrem       Şahin      236782669  3,67   3    K
Anahtar: 236782668 -> Ebru       Öztürk     236782668  3,41   4    K
Anahtar: 236340290 -> Fatma      Koç        236340290  3,54   1    K
Anahtar: 236880967 -> Ebru       Doğan      236880967  1,76   2    K
Anahtar: 236864578 -> Ceren      Demir      236864578  1,91   1    K
Anahtar: 236733504 -> Deniz      Demir      236733504  3,13   3    K
Anahtar: 236323915 -> Emre       Çelik      236323915  3,25   1    E
Anahtar: 236307531 -> Hasan      Koç        236307531  1,77   3    E
Anahtar: 236274763 -> Fatma      Çelik      236274763  2,22   2    K
Anahtar: 236946557 -> Hasan      Öztürk     236946557  2,87   2    E
Anahtar: 236717183 -> Fatma      Kaya       236717183  3,59   3    K
Anahtar: 236569725 -> Mert       Doğan      236569725  2,93   2    E
Anahtar: 236422257 -> Emre       Yılmaz     236422257  3,25   2    E
Anahtar: 236176501 -> Ahmet      Öztürk     236176501  2,51   1    E
Anahtar: 236848247 -> Ceren      Doğan      236848247  3,90   3    K
Anahtar: 236078203 -> Hasan      Doğan      236078203  3,58   1    E
Anahtar: 236405886 -> Ayşe       Şahin      236405886  2,30   3    K
Anahtar: 236848245 -> Emre       Acar       236848245  2,93   1    E
Anahtar: 236242040 -> Seda       Aslan      236242040  1,06   2    K
Anahtar: 236962930 -> Kerem      Yılmaz     236962930  2,99   4    E
Anahtar: 236733554 -> Mehmet     Yılmaz     236733554  1,25   1    E
Anahtar: 236520552 -> İrem       Yılmaz     236520552  2,53   3    K
Anahtar: 236864620 -> Burak      Kaya       236864620  2,95   2    E
Anahtar: 236242023 -> Ayşe       Kaya       236242023  2,60   3    K
Anahtar: 236160103 -> Seda       Çelik      236160103  3,83   4    K
Anahtar: 236749931 -> Ahmet      Koç        236749931  2,94   1    E
Anahtar: 236176491 -> İrem       Aslan      236176491  1,68   4    K
Anahtar: 236061800 -> Yusuf      Doğan      236061800  1,89   4    E
Anahtar: 236225646 -> Fatma      Acar       236225646  3,86   4    K
Anahtar: 236176488 -> Ali        Koç        236176488  3,63   2    E
Anahtar: 236749921 -> Mehmet     Aslan      236749921  2,87   3    E
Anahtar: 236848286 -> Seda       Demir      236848286  2,76   1    K
Anahtar: 236569755 -> Mert       Demir      236569755  3,73   2    E
Anahtar: 236356757 -> Zeynep     Kaya       236356757  1,41   3    K
Anahtar: 236274835 -> Meryem     Öztürk     236274835  2,08   2    K
Anahtar: 236061845 -> Hasan      Şahin      236061845  3,49   3    E
Anahtar: 236111003 -> Deniz      Acar       236111003  1,96   2    K
Anahtar: 236176538 -> Ali        Kaya       236176538  3,63   1    E
Anahtar: 236520595 -> Mert       Koç        236520595  3,11   1    E
Anahtar: 236881042 -> Meryem     Çelik      236881042  1,88   2    K
Anahtar: 236864659 -> Emre       Şahin      236864659  3,23   2    E
Anahtar: 236733585 -> Emre       Acar       236733585  2,38   3    E
Anahtar: 236422279 -> Kerem      Yılmaz     236422279  1,10   4    E
Anahtar: 236487816 -> Fatma      Öztürk     236487816  1,15   1    K
Anahtar: 236045445 -> Burak      Kaya       236045445  2,95   1    E
Anahtar: 236209281 -> Mert       Kaya       236209281  3,24   2    E
Anahtar: 236242050 -> Kerem      Kaya       236242050  2,64   2    E
Anahtar: 236274818 -> Mert       Çelik      236274818  1,97   4    E
Anahtar: 236848263 -> Kerem      Aslan      236848263  2,90   1    E
Anahtar: 236569731 -> Ebru       Aslan      236569731  2,63   2    K
Anahtar: 236881029 -> Meryem     Şahin      236881029  1,16   2    K
Anahtar: 236782721 -> Ebru       Acar       236782721  2,73   4    K
Anahtar: 236012687 -> Meryem     Yılmaz     236012687  3,12   4    K
Anahtar: 236471431 -> Ali        Demir      236471431  1,99   1    E
Anahtar: 236717245 -> Mustafa    Doğan      236717245  3,37   4    E
Anahtar: 236045491 -> Yusuf      Çelik      236045491  2,34   3    E
Anahtar: 236471482 -> Emre       Koç        236471482  3,08   4    E
Anahtar: 236766388 -> Mustafa    Aslan      236766388  1,54   2    E
Anahtar: 236717239 -> Elif       Şahin      236717239  3,04   4    K
Anahtar: 236504245 -> Hasan      Kaya       236504245  1,34   1    E
Anahtar: 236995727 -> Ali        Çelik      236995727  3,34   2    E
Anahtar: 236553386 -> Ceren      Öztürk     236553386  1,39   4    K
Anahtar: 236061857 -> Burak      Koç        236061857  3,92   1    E
Anahtar: 236291233 -> Ali        Yılmaz     236291233  1,82   2    E
Anahtar: 236258464 -> Deniz      Koç        236258464  1,28   1    K
Anahtar: 236569772 -> Burak      Acar       236569772  2,03   2    E
Anahtar: 236487854 -> Mert       Şahin      236487854  3,25   1    E
Anahtar: 236569775 -> Yusuf      Kaya       236569775  3,60   3    E
Anahtar: 236504238 -> Yusuf      Şahin      236504238  3,32   2    E
Anahtar: 236291245 -> Mert       Öztürk     236291245  1,06   4    E
Anahtar: 236111019 -> Ali        Koç        236111019  2,29   2    E
Anahtar: 236324015 -> Ayşe       Yılmaz     236324015  2,92   2    K
Anahtar: 236487842 -> Meryem     Koç        236487842  2,37   2    K
Anahtar: 236111017 -> Hasan      Acar       236111017  3,70   4    E
Anahtar: 236078252 -> Ali        Doğan      236078252  1,99   1    E
Anahtar: 236586149 -> Ceren      Yılmaz     236586149  2,11   2    K
Anahtar: 236848349 -> Meryem     Öztürk     236848349  3,36   4    K
Anahtar: 236471517 -> Zeynep     Acar       236471517  3,63   3    K
Anahtar: 236405968 -> İrem       Kaya       236405968  2,79   4    K
Anahtar: 236586194 -> Ayşe       Çelik      236586194  1,87   1    K
Anahtar: 236963031 -> Ayşe       Koç        236963031  3,19   4    K
Anahtar: 236700882 -> Ebru       Kaya       236700882  2,87   1    K
Anahtar: 236864724 -> Ayşe       Kaya       236864724  3,41   1    K
Anahtar: 236946644 -> Yusuf      Aslan      236946644  1,12   4    E
Anahtar: 236324061 -> Deniz      Demir      236324061  1,64   2    K
Anahtar: 236405978 -> Hasan      Şahin      236405978  2,56   3    E
Anahtar: 236045535 -> Ahmet      Koç        236045535  1,69   1    E
Anahtar: 236766418 -> Ceren      Çelik      236766418  3,40   2    K
Anahtar: 236831949 -> Mehmet     Yılmaz     236831949  3,87   1    E
Anahtar: 236242116 -> Emre       Doğan      236242116  2,89   2    E
Anahtar: 236864719 -> Hasan      Çelik      236864719  1,71   3    E
Anahtar: 236651721 -> Yusuf      Aslan      236651721  1,04   4    E
Anahtar: 236897485 -> Hasan      Yılmaz     236897485  3,69   3    E
Anahtar: 236504268 -> Hasan      Şahin      236504268  1,07   4    E
Anahtar: 236274880 -> Ali        Yılmaz     236274880  1,22   2    E
Anahtar: 236045510 -> Ceren      Şahin      236045510  2,40   2    K
Anahtar: 236815557 -> Ebru       Demir      236815557  2,16   4    K
Anahtar: 236029128 -> Mert       Aslan      236029128  2,28   4    E
Anahtar: 236127432 -> Deniz      Kaya       236127432  1,50   2    K
Anahtar: 236422346 -> Ayşe       Aslan      236422346  1,19   2    K
Anahtar: 236668100 -> Meryem     Kaya       236668100  1,21   4    K
Anahtar: 236438775 -> Elif       Demir      236438775  3,51   1    K
Anahtar: 236438774 -> Mert       Öztürk     236438774  3,03   1    E
Anahtar: 236897532 -> Ayşe       Aslan      236897532  2,40   2    K
Anahtar: 236913915 -> Meryem     Demir      236913915  3,81   3    K
Anahtar: 236455166 -> Meryem     Öztürk     236455166  3,39   3    K
Anahtar: 236078325 -> Mehmet     Aslan      236078325  2,97   3    E
Anahtar: 236389629 -> İrem       Çelik      236389629  2,71   2    K
Anahtar: 236061944 -> Zeynep     Yılmaz     236061944  1,90   3    K
Anahtar: 236995789 -> Ceren      Acar       236995789  2,48   4    K
Anahtar: 236913904 -> Ali        Çelik      236913904  2,87   2    E
Anahtar: 236438776 -> Ebru       Demir      236438776  3,62   1    K
Anahtar: 236274914 -> Meryem     Demir      236274914  2,66   1    K
Anahtar: 236225772 -> Ali        Yılmaz     236225772  3,94   4    E
Anahtar: 236700898 -> Elif       Çelik      236700898  2,24   4    K
Anahtar: 236733669 -> Kerem      Doğan      236733669  1,72   3    E
Anahtar: 236045546 -> Ahmet      Doğan      236045546  2,63   4    E
Anahtar: 236569829 -> Mehmet     Demir      236569829  3,64   1    E
Anahtar: 236143853 -> Kerem      Acar       236143853  3,33   4    E
Anahtar: 236995872 -> Ebru       Acar       236995872  1,31   1    K
Anahtar: 236586268 -> Ahmet      Şahin      236586268  3,81   1    E
Anahtar: 236340497 -> Fatma      Demir      236340497  2,27   1    K
Anahtar: 236225820 -> Ahmet      Öztürk     236225820  1,92   2    E
Anahtar: 236815636 -> Mert       Demir      236815636  3,61   2    E
Anahtar: 236274970 -> Ahmet      Demir      236274970  2,90   4    E
Anahtar: 236160258 -> Ceren      Doğan      236160258  3,60   1    K
Anahtar: 236012800 -> Fatma      Kaya       236012800  1,21   1    K
Anahtar: 236782863 -> Fatma      Aslan      236782863  2,23   1    K
Anahtar: 236930315 -> İrem       Acar       236930315  3,60   4    K
Anahtar: 236127495 -> Deniz      Yılmaz     236127495  1,09   4    K
Anahtar: 236258561 -> Ebru       Acar       236258561  1,82   3    K
Anahtar: 236651788 -> Seda       Demir      236651788  2,48   1    K
Anahtar: 236537089 -> İrem       Doğan      236537089  2,64   2    K
Anahtar: 236979512 -> Mert       Çelik      236979512  2,38   3    E
Anahtar: 236061963 -> Ceren      Öztürk     236061963  3,69   3    K
Anahtar: 236520704 -> Mehmet     Kaya       236520704  2,41   2    E
Anahtar: 236569858 -> İrem       Yılmaz     236569858  1,67   2    K
Anahtar: 236324109 -> Emre       Kaya       236324109  2,95   2    E
Anahtar: 236946691 -> Burak      Aslan      236946691  1,38   4    E
Anahtar: 236258615 -> Mehmet     Acar       236258615  3,46   4    E
Anahtar: 236504380 -> Yusuf      Yılmaz     236504380  1,24   4    E
Anahtar: 236422451 -> Seda       Aslan      236422451  3,00   3    K
Anahtar: 236340531 -> Emre       Demir      236340531  2,27   1    E
Anahtar: 236651837 -> Mehmet     Aslan      236651837  1,69   2    E
Anahtar: 236389680 -> Yusuf      Kaya       236389680  2,72   4    E
Anahtar: 236275004 -> İrem       Demir      236275004  2,71   3    K
Anahtar: 236242234 -> Deniz      Doğan      236242234  3,67   1    K
Anahtar: 236127549 -> Meryem     Doğan      236127549  2,55   4    K
Anahtar: 236029246 -> Burak      Aslan      236029246  3,21   3    E
Anahtar: 236963116 -> Ali        Öztürk     236963116  2,60   1    E
Anahtar: 236897579 -> Ali        Çelik      236897579  3,82   2    E
Anahtar: 236422432 -> Kerem      Kaya       236422432  1,48   3    E
Anahtar: 236307756 -> Seda       Çelik      236307756  2,29   4    K
Anahtar: 236619040 -> Ayşe       Doğan      236619040  2,74   1    K
Anahtar: 236143912 -> Emre       Demir      236143912  3,58   2    E
Anahtar: 236897570 -> Hasan      Çelik      236897570  1,93   2    E
Anahtar: 236881187 -> Mustafa    Çelik      236881187  1,21   1    E
Anahtar: 236537126 -> Yusuf      Demir      236537126  1,27   1    E
Anahtar: 236815650 -> Seda       Kaya       236815650  2,53   2    K
Anahtar: 236291412 -> Mustafa    Demir      236291412  3,44   2    E
Anahtar: 236111184 -> Kerem      Doğan      236111184  2,01   4    E
Anahtar: 236356949 -> Ayşe       Koç        236356949  3,02   2    K
Anahtar: 236488029 -> Elif       Kaya       236488029  1,53   2    K
Anahtar: 236701022 -> Mustafa    Demir      236701022  3,55   4    E
Anahtar: 236717401 -> Hasan      Koç        236717401  3,44   2    E
Anahtar: 236717402 -> Ebru       Demir      236717402  4,00   4    K
Anahtar: 236176724 -> Ayşe       Kaya       236176724  2,92   4    K
Anahtar: 236455263 -> Mert       Çelik      236455263  3,63   3    E
Anahtar: 236701020 -> Hasan      Çelik      236701020  1,35   3    E
Anahtar: 236701008 -> Ahmet      Acar       236701008  3,81   2    E
Anahtar: 236356957 -> Hasan      Doğan      236356957  2,62   4    E
Anahtar: 236406105 -> Ayşe       Doğan      236406105  1,98   1    K
Anahtar: 236750162 -> Zeynep     Aslan      236750162  1,94   4    K
Anahtar: 236782930 -> Kerem      Çelik      236782930  1,50   4    E
Anahtar: 236897617 -> Hasan      Doğan      236897617  2,24   4    E
Anahtar: 236307783 -> Seda       Doğan      236307783  2,58   3    K
Anahtar: 236684616 -> İrem       Çelik      236684616  2,76   4    K
Anahtar: 236963146 -> Seda       Acar       236963146  3,13   4    K
Anahtar: 236717385 -> Ahmet      Aslan      236717385  1,21   2    E
Anahtar: 236209474 -> Ebru       Öztürk     236209474  2,54   3    K
Anahtar: 236782916 -> Yusuf      Çelik      236782916  2,82   3    E
Anahtar: 236356936 -> Seda       Çelik      236356936  1,78   4    K
Anahtar: 236569926 -> Ceren      Yılmaz     236569926  3,59   2    K
Anahtar: 236471673 -> Meryem     Acar       236471673  1,75   1    K
Anahtar: 236635515 -> Fatma      Koç        236635515  2,78   3    K
Anahtar: 236897661 -> Mert       Demir      236897661  1,04   1    E
Anahtar: 236488062 -> Mustafa    Acar       236488062  2,45   4    E
Anahtar: 236848501 -> Elif       Çelik      236848501  3,70   4    K
Anahtar: 236242297 -> Emre       Yılmaz     236242297  1,87   3    E
Anahtar: 236373368 -> Kerem      Şahin      236373368  3,60   4    E
Anahtar: 236586357 -> İrem       Koç        236586357  3,29   4    K
Anahtar: 236242277 -> Ahmet      Acar       236242277  2,69   4    E
Anahtar: 236602731 -> Emre       Aslan      236602731  2,53   2    E
Anahtar: 236029282 -> Zeynep     Aslan      236029282  2,26   2    K
Anahtar: 236193132 -> Seda       Koç        236193132  3,50   3    K
Anahtar: 236275049 -> Ceren      Demir      236275049  3,07   3    K
Anahtar: 236324201 -> Burak      Öztürk     236324201  1,34   1    E
Anahtar: 236045678 -> Ahmet      Aslan      236045678  1,12   4    E
Anahtar: 236029294 -> Kerem      Koç        236029294  3,93   2    E
Anahtar: 236864927 -> Mehmet     Çelik      236864927  2,78   1    E
Anahtar: 236750239 -> Kerem      Kaya       236750239  2,79   2    E
Anahtar: 236864921 -> Elif       Doğan      236864921  3,07   2    K
Anahtar: 236094875 -> Ceren      Koç        236094875  3,13   3    K
Anahtar: 236438940 -> Ayşe       Çelik      236438940  2,80   1    K
Anahtar: 236307866 -> Ahmet      Kaya       236307866  3,50   4    E
Anahtar: 236651915 -> Ali        Şahin      236651915  2,72   3    E
Anahtar: 236504456 -> Burak      Yılmaz     236504456  1,18   4    E
Anahtar: 236209536 -> Hasan      Doğan      236209536  2,15   1    E
Anahtar: 236307841 -> Deniz      Acar       236307841  1,08   1    K
Anahtar: 236062084 -> Zeynep     Demir      236062084  3,86   3    K
Anahtar: 236111237 -> Fatma      Öztürk     236111237  2,09   3    K
Anahtar: 236635520 -> İrem       Koç        236635520  1,20   2    K
Anahtar: 236373388 -> Kerem      Çelik      236373388  2,36   2    E
Anahtar: 236946821 -> Fatma      Kaya       236946821  3,60   2    K
Anahtar: 236717446 -> Ebru       Koç        236717446  3,28   1    K
Anahtar: 236750215 -> Yusuf      Yılmaz     236750215  3,32   4    E
Anahtar: 236340619 -> Hasan      Çelik      236340619  2,33   1    E
Anahtar: 236373385 -> Emre       Şahin      236373385  3,17   2    E
Anahtar: 236324277 -> İrem       Çelik      236324277  3,56   1    K
Anahtar: 236701119 -> Deniz      Çelik      236701119  2,76   2    K
Anahtar: 236897720 -> Burak      Öztürk     236897720  2,02   1    E
Anahtar: 236094901 -> Ebru       Öztürk     236094901  3,22   4    K
Anahtar: 236717493 -> Mehmet     Yılmaz     236717493  2,96   1    E
Anahtar: 236127673 -> Ali        Yılmaz     236127673  2,60   1    E
Anahtar: 236537266 -> Seda       Öztürk     236537266  1,56   3    K
Anahtar: 236733879 -> İrem       Şahin      236733879  1,01   4    K
Anahtar: 236012988 -> Mert       Aslan      236012988  1,72   3    E
Anahtar: 236275131 -> Elif       Kaya       236275131  1,53   4    K
Anahtar: 236307898 -> Hasan      Doğan      236307898  1,26   4    E
Anahtar: 236815794 -> Fatma      Yılmaz     236815794  3,45   3    K
Anahtar: 236340665 -> Deniz      Doğan      236340665  1,56   2    K
Anahtar: 236783017 -> Meryem     Yılmaz     236783017  2,27   2    K
Anahtar: 236570029 -> Mert       Yılmaz     236570029  1,29   2    E
Anahtar: 236537263 -> Emre       Aslan      236537263  3,45   1    E
Anahtar: 236455332 -> Ceren      Demir      236455332  3,47   1    K
Anahtar: 236963234 -> Mustafa    Kaya       236963234  2,54   3    E
Anahtar: 236553638 -> Ayşe       Şahin      236553638  2,89   4    K
Anahtar: 236733916 -> Ali        Kaya       236733916  2,63   3    E
Anahtar: 236291540 -> Ayşe       Aslan      236291540  1,30   4    K
Anahtar: 236389842 -> İrem       Doğan      236389842  2,93   1    K
Anahtar: 236045784 -> Hasan      Doğan      236045784  2,65   1    E
Anahtar: 236307935 -> Fatma      Aslan      236307935  3,85   1    K
Anahtar: 236570069 -> Deniz      Acar       236570069  3,56   2    K
Anahtar: 236438979 -> Mustafa    Kaya       236438979  2,23   2    E
Anahtar: 236914121 -> Zeynep     Demir      236914121  2,06   3    K
Anahtar: 236209602 -> Deniz      Acar       236209602  2,20   3    K
Anahtar: 236144075 -> Kerem      Öztürk     236144075  2,19   1    E
Anahtar: 236307916 -> Deniz      Demir      236307916  2,69   2    K
Anahtar: 236602817 -> Mert       Kaya       236602817  1,80   4    E
Anahtar: 236881346 -> Emre       Şahin      236881346  1,04   3    E
Anahtar: 236127731 -> Elif       Şahin      236127731  3,78   3    K
Anahtar: 236258804 -> Fatma      Demir      236258804  3,35   4    K
Anahtar: 236324340 -> Ali        Çelik      236324340  1,24   2    E
Anahtar: 236504570 -> Mert       Öztürk     236504570  2,79   4    E
Anahtar: 236291574 -> Ahmet      Öztürk     236291574  2,24   3    E
Anahtar: 236733946 -> Mustafa    Aslan      236733946  3,39   4    E
Anahtar: 236652018 -> Burak      Çelik      236652018  1,73   3    E
Anahtar: 236357116 -> Ceren      Öztürk     236357116  1,13   3    K
Anahtar: 236537331 -> Fatma      Yılmaz     236537331  1,07   3    K
Anahtar: 236373496 -> Mert       Demir      236373496  3,34   4    E
Anahtar: 236389861 -> Ahmet      Acar       236389861  3,15   2    E
Anahtar: 236586478 -> Kerem      Çelik      236586478  1,40   1    E
Anahtar: 236275169 -> Deniz      Demir      236275169  3,48   1    K
Anahtar: 236717544 -> Hasan      Yılmaz     236717544  1,53   1    E
Anahtar: 236979669 -> Ahmet      Demir      236979669  2,16   4    E
Anahtar: 236307936 -> Fatma      Kaya       236307936  2,54   2    K
Anahtar: 236307938 -> Mehmet     Doğan      236307938  1,41   2    E
Anahtar: 236668385 -> Ayşe       Acar       236668385  3,14   1    K
Anahtar: 236062185 -> Ali        Doğan      236062185  3,40   4    E
Anahtar: 236226025 -> Mert       Koç        236226025  3,35   3    E
Anahtar: 236668389 -> Ali        Kaya       236668389  1,51   2    E
Anahtar: 236258795 -> Mustafa    Doğan      236258795  1,94   3    E
Anahtar: 236175891 -> Ahmet      Şahin      236175891  1,13   2    E
Anahtar: 236093970 -> İrem       Doğan      236093970  3,67   3    K
Anahtar: 236732957 -> Ayşe       Yılmaz     236732957  2,04   4    K
Anahtar: 236454428 -> Elif       Koç        236454428  3,67   2    K
Anahtar: 236372499 -> İrem       Acar       236372499  3,20   4    K
Anahtar: 236093975 -> Ayşe       Öztürk     236093975  3,77   4    K
Anahtar: 236372496 -> Hasan      Çelik      236372496  1,16   1    E
Anahtar: 236388881 -> Ahmet      Çelik      236388881  2,95   4    E
Anahtar: 236257821 -> Seda       Şahin      236257821  1,14   1    K
Anahtar: 236110360 -> Ayşe       Acar       236110360  1,35   3    K
Anahtar: 236028443 -> Ebru       Aslan      236028443  1,08   4    K
Anahtar: 236700183 -> Ayşe       Koç        236700183  2,58   2    K
Anahtar: 236880398 -> Mehmet     Çelik      236880398  2,71   1    E
Anahtar: 236585482 -> Ayşe       Demir      236585482  3,24   1    K
Anahtar: 236225025 -> Seda       Kaya       236225025  3,00   4    K
Anahtar: 236339712 -> Seda       Acar       236339712  1,85   1    K
Anahtar: 236257804 -> Ebru       Yılmaz     236257804  3,95   2    K
Anahtar: 236847621 -> Fatma      Kaya       236847621  2,41   1    K
Anahtar: 236159496 -> Burak      Aslan      236159496  2,61   4    E
Anahtar: 236487171 -> Ayşe       Yılmaz     236487171  1,08   4    K
Anahtar: 236814848 -> Mustafa    Kaya       236814848  2,84   2    E
Anahtar: 236388873 -> Ali        Çelik      236388873  1,66   2    E
Anahtar: 236880446 -> Fatma      Koç        236880446  2,70   3    K
Anahtar: 236896826 -> Zeynep     Kaya       236896826  1,19   4    K
Anahtar: 236978695 -> Emre       Aslan      236978695  2,24   2    E
Anahtar: 236732980 -> Fatma      Acar       236732980  2,15   4    K
Anahtar: 236700209 -> Ali        Acar       236700209  2,26   3    E
Anahtar: 236831281 -> Ali        Kaya       236831281  1,97   3    E
Anahtar: 236683830 -> Kerem      Koç        236683830  3,93   2    E
Anahtar: 236847664 -> Ali        Şahin      236847664  3,82   1    E
Anahtar: 236765747 -> Mert       Aslan      236765747  1,53   1    E
Anahtar: 236093986 -> Ali        Demir      236093986  1,42   3    E
Anahtar: 236454441 -> Hasan      Doğan      236454441  1,87   2    E
Anahtar: 236962349 -> Mehmet     Öztürk     236962349  3,03   2    E
Anahtar: 236782121 -> Meryem     Demir      236782121  1,82   4    K
Anahtar: 236225058 -> Yusuf      Aslan      236225058  3,94   1    E
Anahtar: 236782123 -> Ahmet      Koç        236782123  1,61   2    E
Anahtar: 236454432 -> Mustafa    Demir      236454432  2,91   2    E
Anahtar: 236536352 -> Yusuf      Yılmaz     236536352  1,91   4    E
Anahtar: 236765734 -> Mehmet     Acar       236765734  1,58   1    E
Anahtar: 236995099 -> Ebru       Kaya       236995099  1,39   2    K
Anahtar: 236143151 -> Zeynep     Yılmaz     236143151  3,68   2    K
Anahtar: 236470820 -> Ali        Yılmaz     236470820  1,44   2    E
Anahtar: 236454438 -> Kerem      Öztürk     236454438  2,77   2    E
